18:39:54. main() Recv histograms
18:39:54. recv_histograms() Reading histograms 3 count
18:39:54. recv_histograms() Reading histogram #0
18:39:54. recv_histograms() r packet_data_t bytes=24
18:39:54. recv_histograms() readed packet: type=0, size=12000, src_nodeid=2
18:39:54. recv_histograms() r histogram->array bytes=12000
18:39:54. recv_histograms() Reading histogram #1
18:39:55. recv_histograms() r packet_data_t bytes=24
18:39:55. recv_histograms() readed packet: type=0, size=12000, src_nodeid=4
18:39:55. recv_histograms() r histogram->array bytes=12000
18:39:55. recv_histograms() Reading histogram #2
18:39:55. recv_histograms() r packet_data_t bytes=24
18:39:55. recv_histograms() readed packet: type=0, size=12000, src_nodeid=3
18:39:55. recv_histograms() r histogram->array bytes=12000
18:39:55. recv_histograms() Hitograms ok
18:39:55. main() Recv histograms OK
18:39:55. print_histogram() [1985642792]=[925000, 925999), 
18:39:55. print_histogram() [1987769762]=[926000, 926999), 
18:39:55. print_histogram() [1989959919]=[927000, 927999), 
18:39:55. print_histogram() [1992062826]=[928000, 928999), 
18:39:55. print_histogram() [1994134288]=[929000, 929999), 
18:39:55. print_histogram() [1996298568]=[930000, 930999), 
18:39:55. print_histogram() [1998531356]=[931000, 931999), 
18:39:55. print_histogram() [2000714600]=[932000, 932999), 
18:39:55. print_histogram() [2002919714]=[933000, 933999), 
18:39:55. print_histogram() [2005147023]=[934000, 934999), 
18:39:55. print_histogram() [2007193418]=[935000, 935999), 
18:39:55. print_histogram() [2009350316]=[936000, 936999), 
18:39:55. print_histogram() [2011361159]=[937000, 937999), 
18:39:55. print_histogram() [2013433362]=[938000, 938999), 
18:39:55. print_histogram() [2015592067]=[939000, 939999), 
18:39:55. print_histogram() [2017714458]=[940000, 940999), 
18:39:55. print_histogram() [2019852509]=[941000, 941999), 
18:39:55. print_histogram() [2021965655]=[942000, 942999), 
18:39:55. print_histogram() [2024147813]=[943000, 943999), 
18:39:55. print_histogram() [2026267978]=[944000, 944999), 
18:39:55. print_histogram() [2028391544]=[945000, 945999), 
18:39:55. print_histogram() [2030512086]=[946000, 946999), 
18:39:55. print_histogram() [2032628923]=[947000, 947999), 
18:39:55. print_histogram() [2034831832]=[948000, 948999), 
18:39:55. print_histogram() [2037053312]=[949000, 949999), 
18:39:55. print_histogram() [2039394830]=[950000, 950999), 
18:39:55. print_histogram() [2041496209]=[951000, 951999), 
18:39:55. print_histogram() [2043677146]=[952000, 952999), 
18:39:55. print_histogram() [2045929674]=[953000, 953999), 
18:39:55. print_histogram() [2048015166]=[954000, 954999), 
18:39:55. print_histogram() [2050160515]=[955000, 955999), 
18:39:55. print_histogram() [2052374141]=[956000, 956999), 
18:39:55. print_histogram() [2054500510]=[957000, 957999), 
18:39:55. print_histogram() [2056721379]=[958000, 958999), 
18:39:55. print_histogram() [2058951924]=[959000, 959999), 
18:39:55. print_histogram() [2061159127]=[960000, 960999), 
18:39:55. print_histogram() [2063333649]=[961000, 961999), 
18:39:55. print_histogram() [2065466094]=[962000, 962999), 
18:39:55. print_histogram() [2067663678]=[963000, 963999), 
18:39:55. print_histogram() [2069770333]=[964000, 964999), 
18:39:55. print_histogram() [2071827485]=[965000, 965999), 
18:39:55. print_histogram() [2074015436]=[966000, 966999), 
18:39:55. print_histogram() [2076165585]=[967000, 967999), 
18:39:55. print_histogram() [2078356735]=[968000, 968999), 
18:39:55. print_histogram() [2080410921]=[969000, 969999), 
18:39:55. print_histogram() [2082517749]=[970000, 970999), 
18:39:55. print_histogram() [2084751580]=[971000, 971999), 
18:39:55. print_histogram() [2086986483]=[972000, 972999), 
18:39:55. print_histogram() [2089176073]=[973000, 973999), 
18:39:55. print_histogram() [2091374722]=[974000, 974999), 
18:39:55. print_histogram() [2093492282]=[975000, 975999), 
18:39:55. print_histogram() [2095590763]=[976000, 976999), 
18:39:55. print_histogram() [2097801406]=[977000, 977999), 
18:39:55. print_histogram() [2099933086]=[978000, 978999), 
18:39:55. print_histogram() [2101946199]=[979000, 979999), 
18:39:55. print_histogram() [2104084723]=[980000, 980999), 
18:39:55. print_histogram() [2106249590]=[981000, 981999), 
18:39:55. print_histogram() [2108329857]=[982000, 982999), 
18:39:55. print_histogram() [2110643733]=[983000, 983999), 
18:39:55. print_histogram() [2112877900]=[984000, 984999), 
18:39:55. print_histogram() [2115093204]=[985000, 985999), 
18:39:55. print_histogram() [2117221494]=[986000, 986999), 
18:39:55. print_histogram() [2119379990]=[987000, 987999), 
18:39:55. print_histogram() [2121454902]=[988000, 988999), 
18:39:55. print_histogram() [2123720561]=[989000, 989999), 
18:39:55. print_histogram() [2125870237]=[990000, 990999), 
18:39:55. print_histogram() [2128066610]=[991000, 991999), 
18:39:55. print_histogram() [2130332271]=[992000, 992999), 
18:39:55. print_histogram() [2132383098]=[993000, 993999), 
18:39:55. print_histogram() [2134550325]=[994000, 994999), 
18:39:55. print_histogram() [2136711184]=[995000, 995999), 
18:39:55. print_histogram() [2138762574]=[996000, 996999), 
18:39:55. print_histogram() [2140952815]=[997000, 997999), 
18:39:55. print_histogram() [2143157436]=[998000, 998999), 
18:39:55. print_histogram() [2145353417]=[999000, 999999), 
18:39:55. main() Analize histograms and request detailed histograms
18:39:55. alloc_range_request_analize_histograms() #0 Detailed Histograms recv start
18:39:55. alloc_range_request_analize_histograms() histogram_len=1000, len=3
18:39:55. request_assign_detailed_histogram() i=0, workers[i].helper.end_histogram_index=332
18:39:55. request_assign_detailed_histogram() Want 2 range(332000, 335000)
18:39:55. request_assign_detailed_histogram() i=1, workers[i].helper.end_histogram_index=333
18:39:55. request_assign_detailed_histogram() Want 4 range(333000, 336000)
18:39:55. request_assign_detailed_histogram() i=2, workers[i].helper.end_histogram_index=332
18:39:55. request_assign_detailed_histogram() Want 3 range(332000, 335000)
18:39:55. reqrep_detailed_histograms_alloc() [1] complete=0, Write detailed histogram requests to /tmp/1/7/1/out/detailed_histogram_request0
18:39:55. reqrep_detailed_histograms_alloc() w packet_data_t bytes=16
18:39:55. reqrep_detailed_histograms_alloc() r reply bytes=1
18:39:55. reqrep_detailed_histograms_alloc() w is_complete bytes=4
18:39:55. reqrep_detailed_histograms_alloc() detailed histograms receiving
18:39:55. reqrep_detailed_histograms_alloc() r item->src_nodeid bytes=4
18:39:55. reqrep_detailed_histograms_alloc() w reply bytes=1
18:39:55. reqrep_detailed_histograms_alloc() r item-?array_len bytes=8
18:39:55. reqrep_detailed_histograms_alloc() w reply bytes=1
18:39:55. reqrep_detailed_histograms_alloc() r item->array bytes=36000
18:39:55. reqrep_detailed_histograms_alloc() detailed histograms received from2: expected len:36000
18:39:55. reqrep_detailed_histograms_alloc() [1] complete=0, Write detailed histogram requests to /tmp/1/7/1/out/detailed_histogram_request1
18:39:55. reqrep_detailed_histograms_alloc() w packet_data_t bytes=16
18:39:55. reqrep_detailed_histograms_alloc() r reply bytes=1
18:39:55. reqrep_detailed_histograms_alloc() w is_complete bytes=4
18:39:55. reqrep_detailed_histograms_alloc() detailed histograms receiving
18:39:55. reqrep_detailed_histograms_alloc() r item->src_nodeid bytes=4
18:39:55. reqrep_detailed_histograms_alloc() w reply bytes=1
18:39:55. reqrep_detailed_histograms_alloc() r item-?array_len bytes=8
18:39:55. reqrep_detailed_histograms_alloc() w reply bytes=1
18:39:55. reqrep_detailed_histograms_alloc() r item->array bytes=36000
18:39:55. reqrep_detailed_histograms_alloc() detailed histograms received from3: expected len:36000
18:39:55. reqrep_detailed_histograms_alloc() [1] complete=0, Write detailed histogram requests to /tmp/1/7/1/out/detailed_histogram_request2
18:39:55. reqrep_detailed_histograms_alloc() w packet_data_t bytes=16
18:39:55. reqrep_detailed_histograms_alloc() r reply bytes=1
18:39:55. reqrep_detailed_histograms_alloc() w is_complete bytes=4
18:39:55. reqrep_detailed_histograms_alloc() detailed histograms receiving
18:39:55. reqrep_detailed_histograms_alloc() r item->src_nodeid bytes=4
18:39:55. reqrep_detailed_histograms_alloc() w reply bytes=1
18:39:55. reqrep_detailed_histograms_alloc() r item-?array_len bytes=8
18:39:55. reqrep_detailed_histograms_alloc() w reply bytes=1
18:39:55. reqrep_detailed_histograms_alloc() r item->array bytes=36000
18:39:55. reqrep_detailed_histograms_alloc() detailed histograms received from4: expected len:36000
18:39:55. alloc_range_request_analize_histograms() #0 Detailed Histograms received
18:39:55. alloc_range_request_analize_histograms() #1 Detailed Histograms recv start
18:39:55. alloc_range_request_analize_histograms() histogram_len=1000, len=3
18:39:55. request_assign_detailed_histogram() i=0, workers[i].helper.end_histogram_index=666
18:39:55. request_assign_detailed_histogram() Want 2 range(666000, 669000)
18:39:55. request_assign_detailed_histogram() i=1, workers[i].helper.end_histogram_index=665
18:39:55. request_assign_detailed_histogram() Want 4 range(665000, 668000)
18:39:55. request_assign_detailed_histogram() i=2, workers[i].helper.end_histogram_index=666
18:39:55. request_assign_detailed_histogram() Want 3 range(666000, 669000)
18:39:55. reqrep_detailed_histograms_alloc() [1] complete=0, Write detailed histogram requests to /tmp/1/7/1/out/detailed_histogram_request0
18:39:55. reqrep_detailed_histograms_alloc() w packet_data_t bytes=16
18:39:55. reqrep_detailed_histograms_alloc() r reply bytes=1
18:39:55. reqrep_detailed_histograms_alloc() w is_complete bytes=4
18:39:55. reqrep_detailed_histograms_alloc() detailed histograms receiving
18:39:55. reqrep_detailed_histograms_alloc() r item->src_nodeid bytes=4
18:39:55. reqrep_detailed_histograms_alloc() w reply bytes=1
18:39:55. reqrep_detailed_histograms_alloc() r item-?array_len bytes=8
18:39:55. reqrep_detailed_histograms_alloc() w reply bytes=1
18:39:55. reqrep_detailed_histograms_alloc() r item->array bytes=36000
18:39:55. reqrep_detailed_histograms_alloc() detailed histograms received from2: expected len:36000
18:39:55. reqrep_detailed_histograms_alloc() [1] complete=0, Write detailed histogram requests to /tmp/1/7/1/out/detailed_histogram_request1
18:39:55. reqrep_detailed_histograms_alloc() w packet_data_t bytes=16
18:39:55. reqrep_detailed_histograms_alloc() r reply bytes=1
18:39:55. reqrep_detailed_histograms_alloc() w is_complete bytes=4
18:39:55. reqrep_detailed_histograms_alloc() detailed histograms receiving
18:39:55. reqrep_detailed_histograms_alloc() r item->src_nodeid bytes=4
18:39:55. reqrep_detailed_histograms_alloc() w reply bytes=1
18:39:55. reqrep_detailed_histograms_alloc() r item-?array_len bytes=8
18:39:55. reqrep_detailed_histograms_alloc() w reply bytes=1
18:39:55. reqrep_detailed_histograms_alloc() r item->array bytes=36000
18:39:55. reqrep_detailed_histograms_alloc() detailed histograms received from3: expected len:36000
18:39:55. reqrep_detailed_histograms_alloc() [1] complete=0, Write detailed histogram requests to /tmp/1/7/1/out/detailed_histogram_request2
18:39:55. reqrep_detailed_histograms_alloc() w packet_data_t bytes=16
18:39:55. reqrep_detailed_histograms_alloc() r reply bytes=1
18:39:55. reqrep_detailed_histograms_alloc() w is_complete bytes=4
18:39:55. reqrep_detailed_histograms_alloc() detailed histograms receiving
18:39:55. reqrep_detailed_histograms_alloc() r item->src_nodeid bytes=4
18:39:55. reqrep_detailed_histograms_alloc() w reply bytes=1
18:39:55. reqrep_detailed_histograms_alloc() r item-?array_len bytes=8
18:39:55. reqrep_detailed_histograms_alloc() w reply bytes=1
18:39:55. reqrep_detailed_histograms_alloc() r item->array bytes=36000
18:39:55. reqrep_detailed_histograms_alloc() detailed histograms received from4: expected len:36000
18:39:55. alloc_range_request_analize_histograms() #1 Detailed Histograms received
18:39:55. alloc_range_request_analize_histograms() #2 Detailed Histograms recv start
18:39:55. alloc_range_request_analize_histograms() histogram_len=1000, len=3
18:39:55. request_assign_detailed_histogram() i=0, workers[i].helper.end_histogram_index=999
18:39:55. request_assign_detailed_histogram() Want 2 range(999000, 1000000)
18:39:55. request_assign_detailed_histogram() i=1, workers[i].helper.end_histogram_index=999
18:39:55. request_assign_detailed_histogram() Want 4 range(999000, 1000000)
18:39:55. request_assign_detailed_histogram() i=2, workers[i].helper.end_histogram_index=999
18:39:55. request_assign_detailed_histogram() Want 3 range(999000, 1000000)
18:39:55. reqrep_detailed_histograms_alloc() [1] complete=1, Write detailed histogram requests to /tmp/1/7/1/out/detailed_histogram_request0
18:39:55. reqrep_detailed_histograms_alloc() w packet_data_t bytes=16
18:39:55. reqrep_detailed_histograms_alloc() r reply bytes=1
18:39:55. reqrep_detailed_histograms_alloc() w is_complete bytes=4
18:39:55. reqrep_detailed_histograms_alloc() detailed histograms receiving
18:39:55. reqrep_detailed_histograms_alloc() r item->src_nodeid bytes=4
18:39:55. reqrep_detailed_histograms_alloc() w reply bytes=1
18:39:55. reqrep_detailed_histograms_alloc() r item-?array_len bytes=8
18:39:55. reqrep_detailed_histograms_alloc() w reply bytes=1
18:39:55. reqrep_detailed_histograms_alloc() r item->array bytes=12000
18:39:55. reqrep_detailed_histograms_alloc() detailed histograms received from2: expected len:12000
18:39:55. reqrep_detailed_histograms_alloc() [1] complete=1, Write detailed histogram requests to /tmp/1/7/1/out/detailed_histogram_request1
18:39:55. reqrep_detailed_histograms_alloc() w packet_data_t bytes=16
18:39:55. reqrep_detailed_histograms_alloc() r reply bytes=1
18:39:55. reqrep_detailed_histograms_alloc() w is_complete bytes=4
18:39:55. reqrep_detailed_histograms_alloc() detailed histograms receiving
18:39:55. reqrep_detailed_histograms_alloc() r item->src_nodeid bytes=4
18:39:55. reqrep_detailed_histograms_alloc() w reply bytes=1
18:39:55. reqrep_detailed_histograms_alloc() r item-?array_len bytes=8
18:39:55. reqrep_detailed_histograms_alloc() w reply bytes=1
18:39:55. reqrep_detailed_histograms_alloc() r item->array bytes=12000
18:39:55. reqrep_detailed_histograms_alloc() detailed histograms received from3: expected len:12000
18:39:55. reqrep_detailed_histograms_alloc() [1] complete=1, Write detailed histogram requests to /tmp/1/7/1/out/detailed_histogram_request2
18:39:55. reqrep_detailed_histograms_alloc() w packet_data_t bytes=16
18:39:55. reqrep_detailed_histograms_alloc() r reply bytes=1
18:39:55. reqrep_detailed_histograms_alloc() w is_complete bytes=4
18:39:55. reqrep_detailed_histograms_alloc() detailed histograms receiving
18:39:55. reqrep_detailed_histograms_alloc() r item->src_nodeid bytes=4
18:39:55. reqrep_detailed_histograms_alloc() w reply bytes=1
18:39:55. reqrep_detailed_histograms_alloc() r item-?array_len bytes=8
18:39:55. reqrep_detailed_histograms_alloc() w reply bytes=1
18:39:55. reqrep_detailed_histograms_alloc() r item->array bytes=12000
18:39:55. reqrep_detailed_histograms_alloc() detailed histograms received from4: expected len:12000
18:39:55. alloc_range_request_analize_histograms() #2 Detailed Histograms received
18:39:55. main() Analize histograms and request detailed histograms OK
18:39:55. main() SOURCE PART N 0:

18:39:55. print_request_data_array() SEQUENCE N:0, dst_pid=7, src_pid=2, findex 0, lindex 332933 

18:39:55. print_request_data_array() SEQUENCE N:1, dst_pid=9, src_pid=4, findex 0, lindex 333144 

18:39:55. print_request_data_array() SEQUENCE N:2, dst_pid=8, src_pid=3, findex 0, lindex 333920 

18:39:55. main() SOURCE PART N 1:

18:39:55. print_request_data_array() SEQUENCE N:0, dst_pid=7, src_pid=2, findex 332934, lindex 667153 

18:39:55. print_request_data_array() SEQUENCE N:1, dst_pid=9, src_pid=4, findex 333145, lindex 666498 

18:39:55. print_request_data_array() SEQUENCE N:2, dst_pid=8, src_pid=3, findex 333921, lindex 666346 

18:39:55. main() SOURCE PART N 2:

18:39:55. print_request_data_array() SEQUENCE N:0, dst_pid=7, src_pid=2, findex 667154, lindex 999999 

18:39:55. print_request_data_array() SEQUENCE N:1, dst_pid=9, src_pid=4, findex 666499, lindex 999999 

18:39:55. print_request_data_array() SEQUENCE N:2, dst_pid=8, src_pid=3, findex 666347, lindex 999999 

18:39:55. main() write_sorted_ranges fdw=14
18:39:55. write_range_request() t.ize=3, t.type=1(EPACKET_SEQUENCE_REQUEST)
18:39:55. write_range_request() w packet_data_t bytes=24
18:39:55. write_range_request() w request_data_t bytes=16
18:39:55. write_range_request() sendseq 7 2 0 332933

18:39:55. write_range_request() w request_data_t bytes=16
18:39:55. write_range_request() sendseq 8 2 332934 667153

18:39:55. write_range_request() w request_data_t bytes=16
18:39:55. write_range_request() sendseq 9 2 667154 999999

18:39:55. main() write_sorted_ranges fdw=16
18:39:55. write_range_request() t.ize=3, t.type=1(EPACKET_SEQUENCE_REQUEST)
18:39:55. write_range_request() w packet_data_t bytes=24
18:39:55. write_range_request() w request_data_t bytes=16
18:39:55. write_range_request() sendseq 7 4 0 333144

18:39:55. write_range_request() w request_data_t bytes=16
18:39:55. write_range_request() sendseq 8 4 333145 666498

18:39:55. write_range_request() w request_data_t bytes=16
18:39:55. write_range_request() sendseq 9 4 666499 999999

18:39:55. main() write_sorted_ranges fdw=15
18:39:55. write_range_request() t.ize=3, t.type=1(EPACKET_SEQUENCE_REQUEST)
18:39:55. write_range_request() w packet_data_t bytes=24
18:39:55. write_range_request() w request_data_t bytes=16
18:39:55. write_range_request() sendseq 7 3 0 333920

18:39:55. write_range_request() w request_data_t bytes=16
18:39:55. write_range_request() sendseq 8 3 333921 666346

18:39:55. write_range_request() w request_data_t bytes=16
18:39:55. write_range_request() sendseq 9 3 666347 999999

18:40:20. main() results[0], nodeid=0, min=0, max=2

18:40:20. main() results[1], nodeid=666347, min=999999, max=3

18:40:20. main() results[2], nodeid=666499, min=999999, max=4

18:40:20. main() Distributed sort complete, Test 0

